"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.item1_image_url","Input.item2_image_url","Answer.realistic.label","Approve","Reject"
"3UEDKCTP9VQ0XGL9WJWIAIKP7F97K2","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","30H4UDGLT2INFUN63J8HD1Y1GF7PMT","AG303MJ0V2ROR","Submitted","Thu Jul 25 13:43:42 PDT 2019","Thu Jul 25 13:43:51 PDT 2019","Sat Jul 27 13:43:51 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://user-images.githubusercontent.com/18012521/54030581-58b5ca80-41ac-11e9-945d-2f58cdd3ae9a.jpg","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","Image 1"
"3UEDKCTP9VQ0XGL9WJWIAIKP7F97K2","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","386CSBG1OZM6Q33TGGGPOARPVBDQ6A","A2KK5BSM1BR0WR","Submitted","Thu Jul 25 13:40:01 PDT 2019","Thu Jul 25 13:40:17 PDT 2019","Sat Jul 27 13:40:17 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","https://user-images.githubusercontent.com/18012521/54030581-58b5ca80-41ac-11e9-945d-2f58cdd3ae9a.jpg","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","Image 1"
"3UEDKCTP9VQ0XGL9WJWIAIKP7F97K2","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","3FFJ6VRIL1OYVUTV1JVZ67QCRYAI0Y","A37O5SYY9VWSPY","Submitted","Thu Jul 25 13:39:17 PDT 2019","Thu Jul 25 13:40:16 PDT 2019","Sat Jul 27 13:40:16 PDT 2019","","","","59","0% (0/0)","0% (0/0)","0% (0/0)","https://user-images.githubusercontent.com/18012521/54030581-58b5ca80-41ac-11e9-945d-2f58cdd3ae9a.jpg","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","Image 1"
"3UEDKCTP9VQ0XGL9WJWIAIKP7F97K2","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","3W2LOLRXLBFD1J3IVZZQ3J6CSSZKRA","A1J4AZL6MZ675U","Submitted","Thu Jul 25 13:39:16 PDT 2019","Thu Jul 25 13:39:27 PDT 2019","Sat Jul 27 13:39:27 PDT 2019","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://user-images.githubusercontent.com/18012521/54030581-58b5ca80-41ac-11e9-945d-2f58cdd3ae9a.jpg","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","Image 1"
"3UAU495MIISLLIIK7JHMRRFIZVHOU6","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","3O6CYIULED1WCBPGO7DYW5NRMYCWUM","A1HNR6OIRFCEHS","Submitted","Thu Jul 25 13:39:22 PDT 2019","Thu Jul 25 13:39:31 PDT 2019","Sat Jul 27 13:39:31 PDT 2019","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpsMB8bMpZvpcJ6BeQyaRl37c9yQsTbzb6MyiR0jJ8C1myMRiuSw","Image 1"
"3UAU495MIISLLIIK7JHMRRFIZVHOU6","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","3OS4RQUCR9FF5QUFYRM3NR932AFFBQ","AJWES6SFIP3AT","Submitted","Thu Jul 25 13:39:27 PDT 2019","Thu Jul 25 13:39:34 PDT 2019","Sat Jul 27 13:39:34 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpsMB8bMpZvpcJ6BeQyaRl37c9yQsTbzb6MyiR0jJ8C1myMRiuSw","Image 1"
"3UAU495MIISLLIIK7JHMRRFIZVHOU6","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","3OUYGIZWR7YQCGGZEELJF4RODC5P0H","A1PNR13F6ODP3R","Submitted","Thu Jul 25 13:39:13 PDT 2019","Thu Jul 25 13:39:50 PDT 2019","Sat Jul 27 13:39:50 PDT 2019","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpsMB8bMpZvpcJ6BeQyaRl37c9yQsTbzb6MyiR0jJ8C1myMRiuSw","Image 1"
"3UAU495MIISLLIIK7JHMRRFIZVHOU6","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","3TXD01ZLD4HK396WE17F1D4025DU4Y","A37O5SYY9VWSPY","Submitted","Thu Jul 25 13:40:42 PDT 2019","Thu Jul 25 13:55:09 PDT 2019","Sat Jul 27 13:55:09 PDT 2019","","","","867","0% (0/0)","0% (0/0)","0% (0/0)","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpsMB8bMpZvpcJ6BeQyaRl37c9yQsTbzb6MyiR0jJ8C1myMRiuSw","Image 1"
"3UAU495MIISLLIIK7JHMRRFIZVHOU6","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","3URFVVM165I066ULZUX5V9H930GUZA","A18T7E73TNGOKP","Submitted","Thu Jul 25 13:39:47 PDT 2019","Thu Jul 25 14:00:46 PDT 2019","Sat Jul 27 14:00:46 PDT 2019","","","","1259","0% (0/0)","0% (0/0)","0% (0/0)","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8P4tIO2pxF6VpTB7UFkweCGyxAaIT2---9OjgxW7aVfX-PbSW","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpsMB8bMpZvpcJ6BeQyaRl37c9yQsTbzb6MyiR0jJ8C1myMRiuSw","Image 1"
"3S8APUMBJXJCJ6WL8PH1Z7EGI9JFBU","3YC8VB1W142S5J5V229ZUJY2YRIUXP","Given a pair of images, pick which is more realistic","You will see two images at a time and be asked to choose which of the two looks more realistic.","item, equality, comparison","$0.04","Thu Jul 25 13:38:49 PDT 2019","6","BatchId:3716208;OriginalHitTemplateId:928390889;","3600","172800","Thu Aug 01 13:38:49 PDT 2019","","","34PGFRQONOBNYVEMC89KP3EG5IEWJQ","A2JP9IKRHNLRPI","Submitted","Thu Jul 25 13:39:03 PDT 2019","Thu Jul 25 13:45:22 PDT 2019","Sat Jul 27 13:45:22 PDT 2019","","","","379","0% (0/0)","0% (0/0)","0% (0/0)","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpsMB8bMpZvpcJ6BeQyaRl37c9yQsTbzb6MyiR0jJ8C1myMRiuSw","https://user-images.githubusercontent.com/18012521/54030581-58b5ca80-41ac-11e9-945d-2f58cdd3ae9a.jpg","Image 2"
