filename,selection,is_correct,worker_id
fake_celeba_proGAN_104.png,fake,True,840
017454_crop.jpg,real,True,840
fake_celeba_proGAN_1001.png,fake,True,840
034650_crop.jpg,real,True,840
041035_crop.jpg,fake,False,840
013475_crop.jpg,real,True,840
041141_crop.jpg,real,True,840
025960_crop.jpg,fake,False,840
035977_crop.jpg,fake,False,840
fake_celeba_proGAN_1003.png,fake,True,840
fake_celeba_proGAN_1057.png,fake,True,840
fake_celeba_proGAN_105.png,fake,True,840
013908_crop.jpg,real,True,840
fake_celeba_proGAN_1040.png,fake,True,840
fake_celeba_proGAN_1107.png,fake,True,840
017359_crop.jpg,real,True,840
023831_crop.jpg,fake,False,840
fake_celeba_proGAN_1097.png,fake,True,840
fake_celeba_proGAN_1120.png,fake,True,840
fake_celeba_proGAN_1011.png,fake,True,840
026648_crop.jpg,real,True,840
fake_celeba_proGAN_100.png,real,False,840
031283_crop.jpg,real,True,840
fake_celeba_proGAN_1135.png,fake,True,840
fake_celeba_proGAN_1059.png,fake,True,840
fake_celeba_proGAN_4283.png,real,False,840
fake_celeba_proGAN_4934.png,fake,True,840
fake_celeba_proGAN_433.png,fake,True,840
fake_celeba_proGAN_4678.png,fake,True,840
fake_celeba_proGAN_4915.png,fake,True,840
fake_celeba_proGAN_4751.png,fake,True,840
fake_celeba_proGAN_430.png,fake,True,840
fake_celeba_proGAN_4206.png,fake,True,840
fake_celeba_proGAN_4844.png,fake,True,840
fake_celeba_proGAN_4644.png,real,False,840
004328_crop.jpg,fake,False,840
fake_celeba_proGAN_4371.png,fake,True,840
fake_celeba_proGAN_439.png,fake,True,840
fake_celeba_proGAN_4034.png,fake,True,840
fake_celeba_proGAN_4317.png,fake,True,840
fake_celeba_proGAN_4522.png,real,False,840
fake_celeba_proGAN_4578.png,real,False,840
fake_celeba_proGAN_4347.png,fake,True,840
fake_celeba_proGAN_4421.png,fake,True,840
fake_celeba_proGAN_4812.png,fake,True,840
fake_celeba_proGAN_4488.png,fake,True,840
005223_crop.jpg,real,True,840
fake_celeba_proGAN_4719.png,fake,True,840
fake_celeba_proGAN_4560.png,fake,True,840
005773_crop.jpg,real,True,840
fake_celeba_proGAN_4768.png,real,False,840
fake_celeba_proGAN_4442.png,fake,True,840
fake_celeba_proGAN_4101.png,fake,True,840
fake_celeba_proGAN_4464.png,fake,True,840
fake_celeba_proGAN_4625.png,real,False,840
fake_celeba_proGAN_4981.png,fake,True,840
fake_celeba_proGAN_466.png,fake,True,840
fake_celeba_proGAN_4129.png,fake,True,840
005816_crop.jpg,real,True,840
fake_celeba_proGAN_4733.png,fake,True,840
fake_celeba_proGAN_4151.png,fake,True,840
fake_celeba_proGAN_4186.png,real,False,840
fake_celeba_proGAN_4550.png,fake,True,840
fake_celeba_proGAN_4831.png,fake,True,840
fake_celeba_proGAN_4783.png,real,False,840
005582_crop.jpg,real,True,840
fake_celeba_proGAN_4698.png,fake,True,840
fake_celeba_proGAN_4243.png,real,False,840
fake_celeba_proGAN_4891.png,fake,True,840
fake_celeba_proGAN_460.png,fake,True,840
fake_celeba_proGAN_4261.png,real,False,840
fake_celeba_proGAN_4507.png,fake,True,840
fake_celeba_proGAN_507.png,real,False,840
fake_celeba_proGAN_4084.png,fake,True,840
fake_celeba_proGAN_4057.png,real,False,840
fake_celeba_proGAN_4951.png,fake,True,840
fake_celeba_proGAN_4405.png,real,False,840
fake_celeba_proGAN_4168.png,real,False,840
fake_celeba_proGAN_422.png,fake,True,840
fake_celeba_proGAN_487.png,fake,True,840
036685_crop.jpg,real,True,842
016823_crop.jpg,real,True,842
fake_celeba_proGAN_1042.png,real,False,842
fake_celeba_proGAN_1056.png,real,False,842
017454_crop.jpg,real,True,842
009867_crop.jpg,fake,False,842
022088_crop.jpg,fake,False,842
fake_celeba_proGAN_1088.png,real,False,842
013475_crop.jpg,real,True,842
041141_crop.jpg,real,True,842
035155_crop.jpg,real,True,842
036335_crop.jpg,real,True,842
fake_celeba_proGAN_1035.png,real,False,842
021379_crop.jpg,real,True,842
fake_celeba_proGAN_1120.png,fake,True,842
011830_crop.jpg,real,True,842
fake_celeba_proGAN_1109.png,real,False,842
fake_celeba_proGAN_1011.png,fake,True,842
034618_crop.jpg,real,True,842
026648_crop.jpg,real,True,842
009320_crop.jpg,real,True,842
008580_crop.jpg,real,True,842
031283_crop.jpg,real,True,842
fake_celeba_proGAN_1017.png,fake,True,842
fake_celeba_proGAN_4151.png,fake,True,842
fake_celeba_proGAN_4751.png,fake,True,842
fake_celeba_proGAN_507.png,fake,True,842
fake_celeba_proGAN_430.png,fake,True,842
fake_celeba_proGAN_4981.png,fake,True,842
fake_celeba_proGAN_4719.png,fake,True,842
fake_celeba_proGAN_4550.png,fake,True,842
fake_celeba_proGAN_4951.png,fake,True,842
fake_celeba_proGAN_4831.png,fake,True,842
004783_crop.jpg,fake,False,842
fake_celeba_proGAN_4733.png,fake,True,842
fake_celeba_proGAN_4783.png,real,False,842
fake_celeba_proGAN_4261.png,fake,True,842
fake_celeba_proGAN_4442.png,fake,True,842
fake_celeba_proGAN_4168.png,fake,True,842
fake_celeba_proGAN_4698.png,real,False,842
fake_celeba_proGAN_4405.png,fake,True,842
fake_celeba_proGAN_4812.png,fake,True,842
fake_celeba_proGAN_4084.png,fake,True,842
fake_celeba_proGAN_4644.png,real,False,842
fake_celeba_proGAN_4421.png,fake,True,842
004557_crop.jpg,real,True,842
fake_celeba_proGAN_4057.png,fake,True,842
fake_celeba_proGAN_4101.png,fake,True,842
fake_celeba_proGAN_4934.png,fake,True,842
fake_celeba_proGAN_487.png,real,False,842
fake_celeba_proGAN_4507.png,real,False,842
fake_celeba_proGAN_460.png,fake,True,842
fake_celeba_proGAN_4560.png,fake,True,842
fake_celeba_proGAN_4891.png,real,False,842
fake_celeba_proGAN_4317.png,fake,True,842
fake_celeba_proGAN_4186.png,real,False,842
005889_crop.jpg,fake,False,842
fake_celeba_proGAN_4522.png,fake,True,842
fake_celeba_proGAN_4625.png,real,False,842
fake_celeba_proGAN_4129.png,fake,True,842
fake_celeba_proGAN_4488.png,fake,True,842
fake_celeba_proGAN_4678.png,real,False,842
fake_celeba_proGAN_4768.png,fake,True,842
fake_celeba_proGAN_4915.png,real,False,842
fake_celeba_proGAN_466.png,real,False,842
fake_celeba_proGAN_4464.png,real,False,842
fake_celeba_proGAN_439.png,real,False,842
fake_celeba_proGAN_4578.png,real,False,842
fake_celeba_proGAN_433.png,fake,True,842
fake_celeba_proGAN_4206.png,real,False,842
fake_celeba_proGAN_4243.png,real,False,842
fake_celeba_proGAN_4034.png,real,False,842
fake_celeba_proGAN_4347.png,real,False,842
fake_celeba_proGAN_4283.png,fake,True,842
fake_celeba_proGAN_4844.png,real,False,842
fake_celeba_proGAN_422.png,real,False,842
005673_crop.jpg,fake,False,842
004169_crop.jpg,real,True,842
004328_crop.jpg,fake,False,842
005773_crop.jpg,real,True,842
fake_celeba_proGAN_4371.png,fake,True,842
004752_crop.jpg,real,True,842
