filename,selection,is_correct,worker_id
fake_wgan_gp_10295.png,fake,True,1064
fake_wgan_gp_1061.png,fake,True,1064
034990_crop.jpg,real,True,1064
012344_crop.jpg,real,True,1064
025704_crop.jpg,real,True,1064
fake_wgan_gp_10128.png,fake,True,1064
002325_crop.jpg,real,True,1064
029021_crop.jpg,real,True,1064
041035_crop.jpg,real,True,1064
000798_crop.jpg,real,True,1064
fake_wgan_gp_10276.png,fake,True,1064
029278_crop.jpg,real,True,1064
fake_wgan_gp_10271.png,fake,True,1064
fake_wgan_gp_10142.png,fake,True,1064
fake_wgan_gp_10244.png,fake,True,1064
fake_wgan_gp_10411.png,fake,True,1064
017454_crop.jpg,real,True,1064
039773_crop.jpg,real,True,1064
fake_wgan_gp_10463.png,fake,True,1064
fake_wgan_gp_10238.png,fake,True,1064
011026_crop.jpg,real,True,1064
fake_wgan_gp_10030.png,fake,True,1064
fake_wgan_gp_10005.png,fake,True,1064
fake_wgan_gp_10153.png,fake,True,1064
fake_wgan_gp_10423.png,fake,True,1064
fake_wgan_gp_10255.png,fake,True,1064
fake_wgan_gp_16724.png,fake,True,1064
fake_wgan_gp_18132.png,fake,True,1064
fake_wgan_gp_20615.png,fake,True,1064
004195_crop.jpg,real,True,1064
fake_wgan_gp_17421.png,fake,True,1064
fake_wgan_gp_18982.png,real,False,1064
fake_wgan_gp_18582.png,fake,True,1064
fake_wgan_gp_19115.png,real,False,1064
005773_crop.jpg,real,True,1064
fake_wgan_gp_16581.png,fake,True,1064
fake_wgan_gp_20362.png,fake,True,1064
fake_wgan_gp_16394.png,fake,True,1064
fake_wgan_gp_16834.png,fake,True,1064
fake_wgan_gp_16192.png,fake,True,1064
fake_wgan_gp_18265.png,real,False,1064
fake_wgan_gp_19723.png,fake,True,1064
004169_crop.jpg,real,True,1064
fake_wgan_gp_20187.png,fake,True,1064
fake_wgan_gp_17164.png,fake,True,1064
003361_crop.jpg,real,True,1064
fake_wgan_gp_17091.png,fake,True,1064
004222_crop.jpg,real,True,1064
005673_crop.jpg,real,True,1064
fake_wgan_gp_1551.png,fake,True,1064
fake_wgan_gp_17821.png,fake,True,1064
